station_name,clean_lines,equipments,gtfs_stop_id,lat,lon,avg_daily_entries,avg_daily_exits,Elevator,Importance,Perc. Importance,Betweenness,destination,walking_dist
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,2226.241095890411,1627.2301369863014,EL700X,2,11.111111111111109,2454.0001725623115,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL700X,2,11.111111111111109,2454.0001725623115,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL700X,2,11.111111111111109,2454.0001725623115,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL301,0,0.0,6428.296125085641,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL301,0,0.0,6428.296125085641,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,2226.241095890411,1627.2301369863014,EL301,0,0.0,6428.296125085641,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,2226.241095890411,1627.2301369863014,EL301,0,0.0,6428.296125085641,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL301,0,0.0,6428.296125085641,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL301,0,0.0,6428.296125085641,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL302,3,16.666666666666664,9557.945963938211,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL302,3,16.666666666666664,9557.945963938211,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,2226.241095890411,1627.2301369863014,EL302,3,16.666666666666664,9557.945963938211,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,2226.241095890411,1627.2301369863014,EL302,3,16.666666666666664,9557.945963938211,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL302,3,16.666666666666664,9557.945963938211,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL302,3,16.666666666666664,9557.945963938211,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL303,3,16.666666666666664,8042.089874222721,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL303,3,16.666666666666664,8042.089874222721,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,2226.241095890411,1627.2301369863014,EL303,3,16.666666666666664,8042.089874222721,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,2226.241095890411,1627.2301369863014,EL303,3,16.666666666666664,8042.089874222721,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL303,3,16.666666666666664,8042.089874222721,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL303,3,16.666666666666664,8042.089874222721,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL304,0,0.0,6330.851012754693,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL304,0,0.0,6330.851012754693,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,2226.241095890411,1627.2301369863014,EL304,0,0.0,6330.851012754693,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,2226.241095890411,1627.2301369863014,EL304,0,0.0,6330.851012754693,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL304,0,0.0,6330.851012754693,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL304,0,0.0,6330.851012754693,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL307,4,22.222222222222218,108540.77723298431,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL307,4,22.222222222222218,108540.77723298431,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,2226.241095890411,1627.2301369863014,EL307,4,22.222222222222218,108540.77723298431,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,2226.241095890411,1627.2301369863014,EL307,4,22.222222222222218,108540.77723298431,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL307,4,22.222222222222218,108540.77723298431,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL307,4,22.222222222222218,108540.77723298431,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL305,4,22.222222222222218,104204.72198560693,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL305,4,22.222222222222218,104204.72198560693,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,2226.241095890411,1627.2301369863014,EL305,4,22.222222222222218,104204.72198560693,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,2226.241095890411,1627.2301369863014,EL305,4,22.222222222222218,104204.72198560693,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL305,4,22.222222222222218,104204.72198560693,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL305,4,22.222222222222218,104204.72198560693,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL306,0,0.0,8185.7092102497645,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL306,0,0.0,8185.7092102497645,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,2226.241095890411,1627.2301369863014,EL306,0,0.0,8185.7092102497645,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,2226.241095890411,1627.2301369863014,EL306,0,0.0,8185.7092102497645,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL306,0,0.0,8185.7092102497645,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL306,0,0.0,8185.7092102497645,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL300X,0,0.0,652.3209073891014,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL300X,0,0.0,652.3209073891014,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,2226.241095890411,1627.2301369863014,EL300X,0,0.0,652.3209073891014,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,2226.241095890411,1627.2301369863014,EL300X,0,0.0,652.3209073891014,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL300X,0,0.0,652.3209073891014,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL300X,0,0.0,652.3209073891014,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL737X,0,0.0,652.3209073891014,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL737X,0,0.0,652.3209073891014,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,2226.241095890411,1627.2301369863014,EL737X,0,0.0,652.3209073891014,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,2226.241095890411,1627.2301369863014,EL737X,0,0.0,652.3209073891014,Atlantic Av - Barclay's Center,9.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL737X,0,0.0,652.3209073891014,Atlantic Av - Barclay's Center,5.0
Atlantic Av - Barclay's Center,2345,"EL301,EL737X,EL300X,ES358X,ES310,EL306,EL303,EL304,EL305,EL307,EL302,EL700X,ES359X",235,40.684359,-73.977666,1367.372602739726,980.5808219178082,EL737X,0,0.0,652.3209073891014,Atlantic Av - Barclay's Center,9.0
Bay Pky,D,"EL376,EL378,EL377",B21,40.601875,-73.993728,273.4739726027397,799.6739726027397,EL376,2,100.0,1776.0,Bay Pky,8.0
Bay Pky,D,"EL376,EL378,EL377",B21,40.601875,-73.993728,273.4739726027397,799.6739726027397,EL378,1,50.0,10626.0,Bay Pky,8.0
Bay Pky,D,"EL376,EL378,EL377",B21,40.601875,-73.993728,273.4739726027397,799.6739726027397,EL377,1,50.0,3550.0,Bay Pky,8.0
Borough Hall,45,"EL317,EL318,ES303",423,40.692404,-73.990151,381.95342465753424,889.4356164383562,EL317,8,100.0,1775.9999999999998,Borough Hall,4.0
Borough Hall,45,"EL317,EL318,ES303",423,40.692404,-73.990151,381.95342465753424,889.4356164383562,EL318,8,100.0,5321.999999999999,Borough Hall,4.0
Brooklyn Bridge - City Hall,456,"EL315,EL316,EL314",640,40.713065,-74.004131,1147.9315068493152,513.8,EL316,3,50.0,3828.2508394401757,,
Brooklyn Bridge - City Hall,456,"EL315,EL316,EL314",640,40.713065,-74.004131,1147.9315068493152,513.8,EL314,6,100.0,1776.0,,
Brooklyn Bridge - City Hall,456,"EL315,EL316,EL314",640,40.713065,-74.004131,1147.9315068493152,513.8,EL315,3,50.0,3780.459366312261,,
Canal St,46,"EL324,EL325",639,40.718803,-74.00019300000002,582.6301369863014,1409.2027397260274,EL324,1,50.0,1295.8478771603384,Canal St,11.0
Canal St,46,"EL324,EL325",639,40.718803,-74.00019300000002,582.6301369863014,1409.2027397260274,EL325,1,50.0,1279.4538937706195,Canal St,11.0
Chambers St,123,"EL337,EL338,EL336",137,40.715478,-74.009266,566.6301369863014,512.3013698630137,EL337,3,50.0,2684.356098603939,Chambers St,4.0
Chambers St,123,"EL337,EL338,EL336",137,40.715478,-74.009266,566.6301369863014,512.3013698630137,EL338,3,50.0,2672.356098603939,Chambers St,4.0
Chambers St,123,"EL337,EL338,EL336",137,40.715478,-74.009266,566.6301369863014,512.3013698630137,EL336,6,100.0,1776.0,Chambers St,4.0
Church Ave,FG,"EL373,EL375,EL374",F27,40.644041,-73.979678,334.8027397260274,836.1972602739726,EL373,8,66.66666666666666,29920.0,Church Ave,16.0
Church Ave,25,"EL320,EL321",244,40.650843,-73.949575,388.93698630136987,197.6164383561644,EL320,2,16.666666666666664,5322.0,Church Ave,16.0
Church Ave,25,"EL320,EL321",244,40.650843,-73.949575,388.93698630136987,197.6164383561644,EL321,2,16.666666666666664,40342.0,Church Ave,16.0
Church Ave,FG,"EL373,EL375,EL374",F27,40.644041,-73.979678,334.8027397260274,836.1972602739726,EL374,2,16.666666666666664,5322.0,Church Ave,16.0
Church Ave,FG,"EL373,EL375,EL374",F27,40.644041,-73.979678,334.8027397260274,836.1972602739726,EL375,6,50.0,19472.0,Church Ave,16.0
Court Sq,7,"EL447,EL445X,EL446,ES461X,ES462X,ES265X,ES266X",719,40.747023,-73.945264,339.6465753424658,383.241095890411,EL447,1,50.0,2720.0833333333344,Court Sq,1.0
Court Sq,7,"EL447,EL445X,EL446,ES461X,ES462X,ES265X,ES266X",719,40.747023,-73.945264,339.6465753424658,383.241095890411,EL446,2,100.0,1776.0,Court Sq,1.0
Court Sq,7,"EL447,EL445X,EL446,ES461X,ES462X,ES265X,ES266X",719,40.747023,-73.945264,339.6465753424658,383.241095890411,EL445X,1,50.0,2768.5833333333344,Court Sq,1.0
Crown Hts - Utica Ave,34,"EL323,EL322",250,40.668897,-73.93294200000003,992.427397260274,2418.8438356164384,EL322,4,100.0,1776.0,Crown Hts - Utica Ave,3.0
Crown Hts - Utica Ave,34,"EL323,EL322",250,40.668897,-73.93294200000003,992.427397260274,2418.8438356164384,EL323,4,100.0,5322.0,Crown Hts - Utica Ave,3.0
Dyckman St,1,EL178,109,40.860531,-73.925536,312.6191780821918,515.7698630136987,EL178,1,100.0,1776.0,,
E 180th St,25,"EL160,EL159",213,40.841894,-73.873488,306.3534246575342,753.5945205479452,EL160,2,50.0,15.0,E 180th St,8.0
E 180th St,25,"EL160,EL159",213,40.841894,-73.873488,306.3534246575342,753.5945205479452,EL159,2,50.0,15.0,E 180th St,8.0
Euclid Ave,ACS,"EL341,EL343,EL342",A55,40.67537700000001,-73.872106,424.16712328767125,384.0794520547945,EL341,4,100.0,9.0,Euclid Ave,10.0
Euclid Ave,ACS,"EL341,EL343,EL342",A55,40.67537700000001,-73.872106,424.16712328767125,384.0794520547945,EL342,2,50.0,21.0,Euclid Ave,10.0
Euclid Ave,ACS,"EL341,EL343,EL342",A55,40.67537700000001,-73.872106,424.16712328767125,384.0794520547945,EL343,2,50.0,21.0,Euclid Ave,10.0
Far Rockaway - Mott Ave,A,"EL497,EL498",H11,40.603995,-73.75540500000002,191.9972602739726,464.15890410958906,EL497,0,0.0,1.0,,
Far Rockaway - Mott Ave,A,"EL497,EL498",H11,40.603995,-73.75540500000002,191.9972602739726,464.15890410958906,EL498,0,0.0,1.0,,
Brooklyn College - Flatbush Ave,25,EL319,247,40.632836,-73.947642,658.9753424657534,903.945205479452,EL319,4,100.0,1776.0,,
Flushing Ave,JM,"EL393,EL395,EL394",M12,40.70026,-73.941126,495.32602739726025,590.427397260274,EL393,6,100.0,1776.0,,
Flushing Ave,JM,"EL393,EL395,EL394",M12,40.70026,-73.941126,495.32602739726025,590.427397260274,EL395,4,66.66666666666666,12390.0,,
Flushing Ave,JM,"EL393,EL395,EL394",M12,40.70026,-73.941126,495.32602739726025,590.427397260274,EL394,2,33.33333333333333,5322.0,,
Flushing - Main St,7,"EL414,ES457,ES456,ES455",701,40.7596,-73.83003000000002,1071.1205479452055,2012.2328767123288,EL414,1,100.0,1776.0,Flushing - Main St,16.0
Fordham Rd,4,"EL186,EL188,EL187",407,40.862803,-73.901034,528.4712328767123,221.47671232876712,EL186,2,100.0,1776.0,Fordham Rd,6.0
Fordham Rd,4,"EL186,EL188,EL187",407,40.862803,-73.901034,528.4712328767123,221.47671232876712,EL186,2,100.0,1776.0,Fordham Rd,7.0
Fordham Rd,4,"EL186,EL188,EL187",407,40.862803,-73.901034,528.4712328767123,221.47671232876712,EL188,1,50.0,1970.2481381363723,Fordham Rd,6.0
Fordham Rd,4,"EL186,EL188,EL187",407,40.862803,-73.901034,528.4712328767123,221.47671232876712,EL188,1,50.0,1970.2481381363723,Fordham Rd,7.0
Fordham Rd,4,"EL186,EL188,EL187",407,40.862803,-73.901034,528.4712328767123,221.47671232876712,EL187,1,50.0,7828.631895286273,Fordham Rd,6.0
Fordham Rd,4,"EL186,EL188,EL187",407,40.862803,-73.901034,528.4712328767123,221.47671232876712,EL187,1,50.0,7828.631895286273,Fordham Rd,7.0
Forest Hills - 71st Av,EFMR,"EL438,EL439,EL437",G08,40.721691,-73.844521,1195.0383561643835,1348.6986301369864,EL439,4,50.0,8860.0,,
Forest Hills - 71st Av,EFMR,"EL438,EL439,EL437",G08,40.721691,-73.844521,1195.0383561643835,1348.6986301369864,EL437,8,100.0,1776.0,,
Forest Hills - 71st Av,EFMR,"EL438,EL439,EL437",G08,40.721691,-73.844521,1195.0383561643835,1348.6986301369864,EL438,4,50.0,15912.0,,
Gun Hill Rd,25,"EL183,EL182,ES105,ES104",208,40.87785,-73.866256,425.1835616438356,889.5232876712329,EL183,2,50.0,5322.0,,
Gun Hill Rd,25,"EL183,EL182,ES105,ES104",208,40.87785,-73.866256,425.1835616438356,889.5232876712329,EL182,2,50.0,8860.0,,
Hunts Point Ave,6,"EL197,EL196,EL195",613,40.820948,-73.890549,429.27945205479455,789.5479452054794,EL197,1,50.0,10626.0,,
Hunts Point Ave,6,"EL197,EL196,EL195",613,40.820948,-73.890549,429.27945205479455,789.5479452054794,EL196,1,50.0,3550.0,,
Hunts Point Ave,6,"EL197,EL196,EL195",613,40.820948,-73.890549,429.27945205479455,789.5479452054794,EL195,2,100.0,1776.0,,
Jamaica - Van Wyck,E,"EL409,ES429,ES428,EL408,ES427,ES431,ES430",G07,40.702566,-73.816859,180.44109589041096,520.1123287671232,EL409,2,100.0,1776.0,Jamaica - Van Wyck,12.0
Jamaica - Van Wyck,E,"EL409,ES429,ES428,EL408,ES427,ES431,ES430",G07,40.702566,-73.816859,180.44109589041096,520.1123287671232,EL408,2,100.0,5322.0,Jamaica - Van Wyck,12.0
Jamaica Ctr - Parsons / Archer,EJZ,"EL412,ES445,ES446,ES443,ES444,ES441,EL413,ES439,ES438,ES440,ES442,ES447",G05,40.702147,-73.801109,1167.131506849315,537.3753424657534,EL412,6,100.0,1776.0,Jamaica Ctr - Parsons / Archer,15.0
Jamaica Ctr - Parsons / Archer,EJZ,"EL412,ES445,ES446,ES443,ES444,ES441,EL413,ES439,ES438,ES440,ES442,ES447",G05,40.702147,-73.801109,1167.131506849315,537.3753424657534,EL413,6,100.0,5322.0,Jamaica Ctr - Parsons / Archer,15.0
Jay St - MetroTech,ACF,"EL706,ES356,EL327X,ES357,EL708,EL707,EL709,ES320,ES319,ES317,ES318,ES307",A41,40.692338,-73.987342,462.25479452054793,1124.9561643835616,EL706,8,100.0,1776.0,Jay St - MetroTech,4.0
Jay St - MetroTech,ACF,"EL706,ES356,EL327X,ES357,EL708,EL707,EL709,ES320,ES319,ES317,ES318,ES307",A41,40.692338,-73.987342,462.25479452054793,1124.9561643835616,EL707,3,37.5,7092.0,Jay St - MetroTech,4.0
Jay St - MetroTech,ACF,"EL706,ES356,EL327X,ES357,EL708,EL707,EL709,ES320,ES319,ES317,ES318,ES307",A41,40.692338,-73.987342,462.25479452054793,1124.9561643835616,EL709,2,25.0,47713.31920435171,Jay St - MetroTech,4.0
Jay St - MetroTech,ACF,"EL706,ES356,EL327X,ES357,EL708,EL707,EL709,ES320,ES319,ES317,ES318,ES307",A41,40.692338,-73.987342,462.25479452054793,1124.9561643835616,EL708,3,37.5,35418.57813851585,Jay St - MetroTech,4.0
Junction Blvd,7,"EL427,EL426,EL425",707,40.749145,-73.869527,761.7753424657534,2153.008219178082,EL427,1,50.0,2887.2833333333333,Junction Blvd,5.0
Junction Blvd,7,"EL427,EL426,EL425",707,40.749145,-73.869527,761.7753424657534,2153.008219178082,EL426,1,50.0,2838.7833333333333,Junction Blvd,5.0
Junction Blvd,7,"EL427,EL426,EL425",707,40.749145,-73.869527,761.7753424657534,2153.008219178082,EL425,2,100.0,1776.0,Junction Blvd,5.0
Kew Gardens - Union Tpke,EF,"EL434,EL435,EL436",F06,40.714441,-73.831008,316.4082191780822,1112.4109589041095,EL434,4,100.0,1776.0,Kew Gardens - Union Tpke,11.0
Kew Gardens - Union Tpke,EF,"EL434,EL435,EL436",F06,40.714441,-73.831008,316.4082191780822,1112.4109589041095,EL435,2,50.0,12390.0,Kew Gardens - Union Tpke,11.0
Kew Gardens - Union Tpke,EF,"EL434,EL435,EL436",F06,40.714441,-73.831008,316.4082191780822,1112.4109589041095,EL436,2,50.0,5322.0,Kew Gardens - Union Tpke,11.0
Kings Hwy,BQ,"EL761,EL760",D35,40.60867,-73.957734,651.8164383561644,1578.5013698630137,EL760,2,40.0,5322.0,Kings Hwy,9.0
